,Customer ID,Predicted CLV (BG-NBD),Predicted CLV (Pareto-NBD),Predicted CLV (MBG-NBD)
2168,15406,1181.708199,1083.362413,1189.805574
2169,15407,2061.524494,1907.626849,2083.816075
2170,15410,3933.506175,3372.406819,3857.907333
2171,15411,3795.261873,3526.08716,3722.894839
2172,15414,2018.368767,1923.3901,2075.39734
2173,15416,3783.305487,3339.101977,3758.729651
2174,15418,383.3672892,274.8595498,417.2333411
2175,15420,239.9587154,127.0691887,220.2500139
2176,15421,3185.433822,2814.324066,3159.488639
2177,15422,815.7932722,507.3459337,778.947032
2178,15423,587.9046105,543.5778108,603.1121181
2179,15424,641.6163696,544.5461626,701.7290568
2180,15425,688.4872165,428.5641532,680.0528658
2181,15426,2617.539956,2356.816802,2598.796942
2182,15427,5002.397502,5194.062692,5144.026853
2183,15428,830.8598996,778.030609,854.4718774
2184,15429,2068.477897,2093.985371,2152.59688
2185,15430,108.3160447,89.02068228,107.1971652
2186,15432,731.1321922,678.6896066,748.3978875
2187,15433,965.4795909,898.805009,995.9959723
2188,15434,2501.716723,2241.042074,2467.308805
2189,15436,1923.253444,1832.177273,1975.861438
2190,15437,435.9972501,373.807461,478.8017536
2191,15439,516.4150931,346.0989361,532.4306633
2192,15440,1480.739733,1402.581653,1517.433394
2193,15441,707.8221248,488.7246372,735.7109929
2194,15443,4957.992627,4426.591225,4865.244582
2195,15444,5550.919369,5602.517077,5633.166169
2196,15445,420.8252592,357.8558111,461.7138626
2197,15446,439.9535645,287.6573032,441.6917045
2198,15447,479.0654907,310.8197722,465.2141555
2199,15448,528.115723,434.668921,580.1622563
2200,15449,2105.490978,1935.622507,2089.513486
2201,15451,331.1983321,235.2449173,360.4439202
2202,15452,1577.543121,1428.704387,1578.050547
2203,15453,4171.71888,3822.626313,4032.164001
2204,15454,399.3566204,308.6626136,437.6358172
2205,15456,967.7351743,568.5142581,895.6808242
2206,15458,674.6264892,665.5186453,734.5754873
2207,15459,303.7164814,228.3011987,327.2865048
2208,15461,422.4710361,265.6572876,434.9727556
2209,15462,897.0835004,802.7906291,913.5641463
2210,15465,10733.33908,9430.864238,10454.68203
2211,15466,946.4438807,859.2129312,972.9284353
2212,15467,1855.6095,1780.549398,1881.342916
2213,15468,1380.929508,1247.861282,1372.388138
2214,15469,1334.46832,1200.959936,1329.379125
2215,15471,1257.893977,1203.505711,1316.205685
2216,15473,2231.694993,2048.706148,2246.201228
2217,15476,450.1827543,394.0526994,453.0558134
2218,15478,1455.621374,1372.557437,1524.282351
2219,15480,2212.630651,1966.304229,2270.259343
2220,15482,7034.367664,6250.525919,6904.747044
2221,15483,974.8061732,805.8896608,973.3250653
2222,15484,3344.913448,3057.464925,3351.800693
2223,15485,3852.943252,3484.943941,3858.236505
2224,15488,899.4841341,796.2496431,908.300499
2225,15489,2365.018376,2107.805656,2331.434029
2226,15491,3827.405011,3553.942284,3711.986672
2227,15492,2112.675633,2142.176162,2198.457053
2228,15493,3687.636579,3307.786368,3667.468801
2229,15494,2367.409227,2182.400343,2404.596992
2230,15497,7136.449245,6391.638499,7055.796421
2231,15498,18590.84402,16439.65675,18109.93409
2232,15500,4531.477779,4321.615865,4378.765389
2233,15501,207.9295326,207.0742378,223.9803898
2234,15502,8009.737482,7090.823668,7810.131413
2235,15503,353.6611361,279.5756132,388.6374703
2236,15504,724.6799708,647.8673562,733.9668192
2237,15505,6848.111676,6566.342893,6534.658452
2238,15506,2575.45716,2338.063974,2573.019651
2239,15508,659.3636979,815.6367324,667.9456268
2240,15511,4651.866156,4400.931331,4434.494441
2241,15512,656.8007809,567.3947845,673.1891851
2242,15513,23524.327,20461.11094,22845.63522
2243,15514,4538.309519,4046.145995,4463.638842
2244,15516,2006.189279,2151.747406,2077.830806
2245,15518,3715.071348,3177.30807,3618.789776
2246,15519,354.70936,283.5326482,382.526235
2247,15521,5796.484958,5084.154838,5668.455398
2248,15522,1866.649019,1886.883575,1953.945346
2249,15523,12927.33038,10902.57752,12605.72466
2250,15524,617.6263868,613.7863369,676.54183
2251,15525,1999.439879,1865.670493,2032.767411
2252,15527,4633.191171,4093.744636,4530.179112
2253,15529,6573.930367,5845.35478,6388.379456
2254,15530,2010.037662,1842.040607,2028.856288
2255,15531,4197.180615,4233.285959,4217.636935
2256,15532,3948.537876,3520.603003,3888.076742
2257,15533,2712.062016,2639.155962,2699.63746
2258,15535,1055.28706,814.3716368,1000.354291
2259,15538,0.175318309,0.187403985,0.165398229
2260,15540,756.1197858,749.9131117,822.0813271
2261,15542,356.8566988,236.2954519,389.0974291
2262,15543,477.4332062,392.8766892,521.5955796
2263,15544,7580.702366,6708.652397,7397.600059
2264,15545,708.8168318,689.8274709,771.1779149
2265,15547,8566.497729,7600.813414,8381.117772
2266,15549,2129.693258,1854.994942,2106.953152
2267,15550,2015.749278,1814.422896,1994.854617
2268,15551,1774.971961,1617.912207,1793.521197
2269,15552,405.2604571,359.8379662,444.881938
2270,15555,9857.744239,8697.774819,9612.593485
2271,15561,1833.32293,1658.564087,1825.268465
2272,15562,484.0935003,355.6152587,505.2565718
2273,15563,2497.726684,2254.412921,2479.764591
2274,15564,282.9305947,196.2870444,308.769783
2275,15565,1850.722646,1932.679072,1935.814442
2276,15566,324.2158694,247.9817548,356.0292141
2277,15568,3752.587815,3632.997466,3701.92738
2278,15569,3202.099615,2716.916229,3152.076253
2279,15570,8952.690042,7923.953339,8725.9365
2280,15571,3719.111373,3326.421072,3666.912568
2281,15572,3878.112122,3511.592722,3854.91014
2282,15573,1110.907323,1020.051836,1128.178307
2283,15574,1617.340158,1288.766208,1582.00653
2284,15577,611.0572047,531.5374683,627.1874391
2285,15579,1362.994658,1222.026054,1368.554893
2286,15580,106.0934583,60.17942784,93.20902155
2287,15581,2432.686095,1467.26079,2167.969927
2288,15582,1638.415706,1558.155617,1680.661015
2289,15584,1252.668348,1141.29945,1259.969604
2290,15586,53.76262255,35.61051176,49.78129398
2291,15587,2075.737984,1849.599522,2058.998303
2292,15589,493.8469779,482.1456092,507.5792269
2293,15590,939.3885582,651.8785555,922.9465704
2294,15591,102.6351791,66.47354046,99.65161758
2295,15594,3915.030432,3587.737579,3836.81993
2296,15596,2803.940308,2220.579564,2640.843606
2297,15597,723.2388234,685.1978076,757.3394941
2298,15598,963.9774773,889.0592273,982.084283
2299,15599,1259.820481,1191.128649,1313.570579
2300,15600,176.6543523,116.4473195,163.7001525
2301,15601,13293.92612,11736.36263,12966.4837
2302,15602,2900.266986,2574.1126,2838.986259
2303,15603,479.8622666,445.5846264,503.3657919
2304,15605,2043.211355,1818.245399,2021.122034
2305,15606,4590.353135,3934.26999,4457.369865
2306,15607,87.25736795,47.03363903,75.46559616
2307,15608,1818.704583,1682.002762,1851.90934
2308,15611,3123.178261,2758.656198,3043.734249
2309,15612,2152.922483,2217.491453,2231.991188
2310,15614,699.8369668,371.0786727,644.6710605
2311,15615,18436.74532,16240.08039,17946.41125
2312,15617,414.4255263,302.1862941,418.0082033
2313,15618,2800.772221,2661.854091,2761.546793
2314,15620,2668.431175,2367.954653,2620.055012
2315,15621,7001.824303,6700.402305,6434.693603
2316,15622,7024.819115,6239.835135,6870.999015
2317,15623,1963.213218,1620.768565,1939.359827
2318,15624,1405.727984,1287.095429,1409.34557
2319,15625,3102.461453,2538.6112,2982.512349
2320,15626,1344.197976,1217.225303,1368.020867
2321,15627,303.7582133,225.0393936,324.9978747
2322,15628,5108.62741,4541.843062,5002.81914
2323,15629,332.6180786,250.240132,330.5642479
2324,15630,1310.577969,1208.95748,1345.164944
2325,15632,5974.746742,5375.704241,5772.137962
2326,15633,0.007171243,0.006294879,0.006728767
2327,15634,764.2269584,756.1994815,831.3096144
2328,15636,1336.90625,1202.626885,1368.39468
2329,15637,838.7041063,762.9432853,851.3182927
2330,15638,941.1589732,553.6546686,869.0439643
2331,15639,1017.8411,873.5434949,1026.382848
2332,15640,19767.57116,17521.77109,19309.50224
2333,15641,4350.842871,3625.891548,4253.191404
2334,15643,664.8998495,651.4722242,648.0156635
2335,15644,1240.929516,1151.988716,1278.822034
2336,15645,1338.11247,1242.188223,1363.381746
2337,15646,1408.058428,1159.490006,1375.877861
2338,15648,503.0348455,549.0335572,503.6506885
2339,15649,232.1536287,270.1156284,229.9323623
2340,15650,169.3945616,108.9461314,167.3669313
2341,15651,1252.592023,1158.256856,1284.151148
2342,15652,1915.332093,1674.813051,1906.701631
2343,15653,2360.022984,2489.718114,2525.483236
2344,15654,3830.921247,3867.766275,3833.680375
2345,15656,1658.563291,1531.013625,1672.994688
2346,15658,1504.816332,1030.918155,1421.655164
2347,15659,709.3816075,669.9007408,744.2041154
2348,15660,2935.064802,2601.933138,2882.217673
2349,15661,234.1282776,147.4668756,210.5016961
2350,15662,162.3005408,96.75253989,169.6695707
2351,15664,1232.080789,1101.128523,1229.846518
2352,15665,2810.566912,2339.459551,2830.524884
2353,15666,195.6787608,168.5572327,207.7074969
2354,15669,1850.103935,1695.197161,1835.351382
2355,15670,504.2385075,385.3173784,523.9417829
2356,15671,5127.698411,4624.475944,4966.116215
2357,15673,5142.399302,4403.530646,5054.735439
2358,15674,5068.394492,4316.894885,4944.05029
2359,15675,1060.918773,957.3233513,1078.51232
2360,15676,4562.322797,4204.145479,4540.853273
2361,15677,1366.934447,1280.022612,1426.361169
2362,15678,1375.866807,1288.245332,1438.608406
2363,15679,2496.164792,2342.240864,2485.553189
2364,15680,3834.557138,3438.638537,3787.297414
2365,15681,2775.139526,2470.759786,2723.80374
2366,15682,93.28484535,60.28404387,90.24090548
2367,15683,590.0722051,556.0161676,645.0853458
2368,15684,19.453825,11.49328994,17.30123128
2369,15687,5028.730508,4517.071589,4890.276702
2370,15689,623.2007365,564.6252409,653.1996052
2371,15690,1771.003469,1774.690298,1856.540702
2372,15691,631.2918391,498.3203268,645.0300249
2373,15694,9337.485744,8285.186153,9122.341895
2374,15695,790.3365817,637.2434724,827.4615772
2375,15696,3792.171811,3323.619061,3701.404096
2376,15701,3741.640259,3542.302126,3658.978027
2377,15702,301.2606706,205.9444016,328.4453317
2378,15704,2795.17577,2344.390303,2783.411262
2379,15706,2578.238696,2864.081269,2456.793972
2380,15707,4217.191028,4147.293393,4095.488684
2381,15708,5724.361198,5042.705702,5561.823077
2382,15709,424.1278683,354.2827215,465.2686075
2383,15711,288.8352047,181.4635455,310.0993026
2384,15712,3134.22542,2805.654771,3090.945877
2385,15713,988.8384684,836.2089265,990.5343265
2386,15714,1073.087547,987.8662799,1085.038558
2387,15715,91.37413319,68.87833232,88.91033432
2388,15716,2445.548123,1925.178721,2375.200812
2389,15717,810.8054684,615.3270393,806.9313661
2390,15719,8846.94808,7667.737304,8588.525668
2391,15720,758.0157521,751.5773149,829.2928043
2392,15722,4528.245115,4038.880872,4484.700572
2393,15723,535.9389438,355.5368938,527.2551126
2394,15724,693.5762775,561.1219457,679.9369643
2395,15727,7822.090356,6963.382864,7688.880587
2396,15728,766.990454,718.0361673,799.73303
2397,15729,619.4835912,501.2488316,608.1785663
2398,15730,2353.123329,2079.740122,2323.121891
2399,15732,1050.528805,680.9388231,976.5812031
2400,15734,2019.270292,1786.171031,2063.953852
2401,15737,2608.616982,2359.768485,2518.071272
2402,15738,11938.35834,10470.73736,11611.21306
2403,15741,320.2509279,221.82898,347.9440637
2404,15743,2245.359082,2106.770804,2236.72979
2405,15745,2663.023728,2442.016358,2611.453117
2406,15747,2449.371602,2208.28731,2432.085646
2407,15748,605.1705236,593.6637406,660.3021622
2408,15750,6015.829846,5353.392905,5893.914904
2409,15751,115.5714979,61.35922939,102.5793651
2410,15752,4774.449836,4240.773957,4688.587882
2411,15754,1973.64267,1735.69197,1943.047006
2412,15755,5294.242476,4715.483416,5189.656327
2413,15756,1652.737399,1525.847487,1660.407494
2414,15757,2733.579066,2433.723564,2734.29199
2415,15759,770.4446389,519.5424101,731.2927465
2416,15762,2014.823079,2157.030657,2127.48267
2417,15763,3432.638007,3397.548569,3405.892843
2418,15764,4459.591645,3801.613272,4323.924285
2419,15766,873.3653631,799.6075279,897.0204967
2420,15768,5880.625972,3479.310912,5202.223388
2421,15769,72345.71824,63798.12946,70421.81667
2422,15771,139.687617,89.53914209,135.0331297
2423,15773,1002.916712,997.8197956,1091.968476
2424,15774,1433.55256,1268.627764,1429.96528
2425,15775,402.0953699,349.3819241,441.5037852
2426,15777,1099.42979,734.1423429,1026.186002
2427,15779,238.584112,174.3317193,255.2987836
2428,15780,873.1055526,756.713128,904.4236084
2429,15781,1281.761761,1189.054941,1295.769163
2430,15782,3301.974181,3028.845683,3326.499864
2431,15784,398.5689086,274.92514,434.6492014
2432,15785,5237.025877,4599.073186,5114.932878
2433,15786,6929.970293,6168.665194,6857.803384
2434,15787,3008.811315,3063.621836,3110.056419
2435,15789,549.4304803,331.0360431,510.5093594
2436,15791,3319.315302,2948.891942,3285.946696
2437,15792,486.8353173,360.6080467,532.41884
2438,15793,2131.996131,1926.779587,2119.84586
2439,15794,45.40595098,40.33361821,46.49640153
2440,15795,1809.184171,1493.248866,1793.940657
2441,15796,4843.461298,4308.803078,4743.159048
2442,15797,2293.273139,1985.153297,2298.796336
2443,15798,540.3163523,325.8935878,546.1937152
2444,15799,1562.09422,1413.833318,1589.48633
2445,15800,1116.892847,995.4799383,1144.442352
2446,15801,3892.827902,3819.62316,3814.58546
2447,15803,1347.522248,1241.070342,1384.040384
2448,15804,9577.269441,8596.789456,9039.968202
2449,15805,8318.324403,7302.437801,8107.399884
2450,15806,1487.913044,1399.887269,1535.784706
2451,15807,1524.859091,1385.574213,1545.701197
2452,15808,56.72652074,31.02156517,48.68223943
2453,15809,1428.212288,1271.349649,1408.694839
2454,15810,2702.045734,2321.864831,2651.878299
2455,15811,4184.482635,3743.457366,4085.691591
2456,15812,4168.603067,3433.917603,4058.801815
2457,15813,920.3056041,921.4415525,1002.781656
2458,15814,2540.205921,2311.935001,2536.222749
2459,15815,3507.561292,3199.542137,3472.859086
2460,15817,744.7699664,517.8423805,750.0333568
2461,15819,3478.728006,3079.615992,3441.167266
2462,15821,2531.403414,2643.872294,2633.205831
2463,15822,1499.869564,1370.041591,1502.853346
2464,15824,389.1026258,282.4572222,417.6967682
2465,15826,1928.842312,1746.846676,1949.474601
2466,15827,2951.101047,2264.91757,2783.120942
2467,15829,1459.235721,1488.768944,1564.517918
2468,15831,1315.974989,1228.850641,1363.488578
2469,15834,3486.634844,3072.328511,3438.646891
2470,15835,1652.535067,1521.421451,1673.418039
2471,15837,709.2084694,688.4509051,774.9880522
2472,15838,63532.69131,56053.31167,61926.43496
2473,15839,3316.063263,3105.030417,3229.129838
2474,15840,1416.120765,1355.244802,1443.886713
2475,15841,2452.767779,2135.014442,2412.512961
2476,15842,395.2659593,278.823494,401.367749
2477,15845,4092.198413,3641.318995,4022.007738
2478,15847,1103.690865,1007.533805,1118.322229
2479,15850,1193.112872,1090.593536,1201.833548
2480,15852,612.6864955,525.3826259,639.947461
2481,15854,4777.446923,4253.706734,4684.427701
2482,15855,1298.723966,1089.186231,1284.630384
2483,15856,29061.60448,25662.28166,28302.72383
2484,15857,730.7647558,723.5369818,796.4995731
2485,15858,3523.397776,3146.358183,3472.867407
2486,15860,2474.305741,2169.29402,2423.253313
2487,15861,3724.338032,3346.619529,3686.961939
2488,15862,2409.231113,2170.368426,2388.215621
2489,15863,657.5170303,605.0494007,667.7033727
2490,15864,3202.224588,2878.324737,3145.637291
2491,15865,1546.596785,1413.465167,1569.478657
2492,15867,7844.594211,6943.752741,7655.647588
2493,15869,416.2486349,351.4579026,456.9831655
2494,15870,1036.699571,977.7792223,1080.996585
2495,15872,999.0824266,951.5422673,1045.434103
2496,15874,9256.411347,7896.148094,8999.878064
2497,15876,432.6562747,361.5927175,463.8561829
2498,15877,3832.643214,3825.86707,3780.796142
2499,15878,250.6192905,156.0565591,271.0182963
2500,15879,674.5465224,420.062604,672.0140658
2501,15881,321.9168856,313.353499,328.4466331
2502,15882,1241.000887,985.0997298,1236.286394
2503,15883,3362.805345,3375.110512,3385.012322
2504,15884,280.0412252,205.1015427,307.185424
2505,15885,1887.37266,1544.640277,1822.506187
2506,15886,970.7416465,907.676965,1017.139743
2507,15887,456.52749,312.3232179,463.2684429
2508,15888,861.5023465,778.5449301,880.6863128
2509,15889,1512.548084,1223.832466,1490.594498
2510,15890,417.424588,282.763655,428.6349485
2511,15894,536.5614647,461.6402006,584.657512
2512,15898,5034.951425,4467.446387,4919.59621
2513,15900,1161.531237,1078.787068,1189.756586
2514,15901,1117.289711,1017.474169,1119.527542
2515,15903,7787.055191,6949.374805,7659.292596
2516,15906,3517.314038,3151.075219,3458.056276
2517,15907,2214.72152,2116.61309,2268.009225
2518,15908,242.2001078,207.0607977,256.3324907
2519,15910,2863.321778,2559.870816,2813.962446
2520,15911,76.28075897,41.04386853,66.92763802
2521,15912,884.6933627,720.7303633,883.5071225
2522,15916,2889.797368,2584.246358,2852.639847
2523,15917,656.1100957,521.3683088,670.7268017
2524,15918,633.8493013,546.0415114,664.0873876
2525,15919,884.8287832,874.6007705,961.8400202
2526,15920,759.7499394,646.3597219,768.4366309
2527,15921,931.8774514,791.1125574,953.454395
2528,15932,4866.090449,4372.350089,4702.027497
2529,15933,3760.563105,3667.824182,3739.488537
2530,15934,285.3591878,279.05449,306.567093
2531,15935,590.2514338,492.4189626,619.2591031
2532,15936,351.9227739,272.3860837,380.9088127
2533,15938,1205.661971,1005.913476,1177.987576
2534,15939,6482.597782,5389.309854,6000.287304
2535,15940,405.4130391,333.164985,440.9100301
2536,15943,104.3647068,75.53992259,107.5506346
2537,15944,1215.121906,929.0168362,1238.724258
2538,15945,638.5509285,426.9736656,643.3924827
2539,15946,580.8997921,385.5927072,626.8502681
2540,15948,1483.979755,1412.297225,1545.775462
2541,15949,2100.104105,2117.982426,2177.778981
2542,15950,5924.661807,5330.193466,5855.23671
2543,15951,1527.504171,1425.736503,1552.885542
2544,15952,2089.790942,1947.071974,2094.550231
2545,15953,3218.484953,2854.610623,3154.351109
2546,15955,8120.523824,7157.581159,7931.186603
2547,15956,305.3512116,192.1717551,330.5573137
2548,15957,832.2716344,819.1930516,906.9912811
2549,15958,901.4205602,817.3559333,922.3518998
2550,15960,27.18680745,33.39507143,26.42247488
2551,15963,2730.940001,2779.748197,2789.646463
2552,15965,2769.139878,2481.172771,2738.954367
2553,15967,2798.952448,2502.005636,2767.795248
2554,15969,1580.888074,1445.946817,1583.353829
2555,15970,493.729557,404.9466303,541.6001111
2556,15971,5065.760128,4496.849149,4970.899999
2557,15972,278.9755265,182.1542267,265.6883561
2558,15973,865.7672897,673.1824776,842.3205326
2559,15974,5242.781102,4713.514521,5097.379963
2560,15976,1750.877812,1421.180622,1733.271597
2561,15977,4396.810214,4473.968426,4467.764329
2562,15978,2277.903267,2068.606059,2337.055536
2563,15980,4276.794897,3752.568231,4273.655152
2564,15981,9340.491898,8180.926084,9070.957174
2565,15983,3233.683643,2919.275184,3224.306254
2566,15984,7643.759396,6787.498063,7475.568309
2567,15985,2370.449455,1995.34462,2342.261165
2568,15986,708.2885159,696.9588435,770.5850117
2569,15987,2894.265221,2621.309316,2858.311446
2570,15988,756.1029338,721.3235424,793.2417185
2571,15989,377.3688102,294.9628835,414.6819472
2572,15990,2019.481214,1810.248724,2016.353235
2573,15992,1100.998544,1050.271896,1148.240295
2574,15993,10045.89348,9535.345912,9221.913003
2575,15994,1144.068479,1036.534893,1158.625702
2576,15996,2285.895654,1991.053482,2243.779806
2577,15998,6632.684084,5831.269828,6499.643009
2578,16001,565.6557239,424.4723577,616.6812397
2579,16003,4337.371012,3904.88896,4324.027881
2580,16004,527.400597,304.1558234,507.7432429
2581,16005,3329.305219,2989.786468,3274.602115
2582,16006,570.0650869,502.5638151,622.1070306
2583,16007,3153.483939,2815.779748,3136.13744
2584,16008,5342.7712,4729.632792,5233.152288
2585,16009,2594.479345,2444.273987,2571.822048
2586,16010,48.61122995,48.54667982,44.69900605
2587,16011,5457.981235,4829.071942,5328.942336
2588,16012,2379.670995,2169.154323,2402.75806
2589,16013,45820.50095,40421.38984,44576.60579
2590,16014,1197.0468,1085.487493,1203.867601
2591,16015,4035.165397,3917.465634,3919.603617
2592,16016,3794.168676,3407.178071,3711.830806
2593,16017,1166.660849,1062.917689,1183.759309
2594,16018,770.6995203,715.0775859,792.6104663
2595,16019,14157.58329,12560.91339,13831.97766
2596,16020,2681.69368,2708.088537,2772.224984
2597,16021,464.654422,343.9343041,505.8108562
2598,16023,1598.136851,1504.783069,1648.058462
2599,16024,727.8443457,722.1169908,792.6358102
2600,16027,1917.069708,1574.727737,1853.726874
2601,16029,68901.81843,54460.4394,65229.91753
2602,16031,1018.974796,980.5899186,1101.432809
2603,16032,8.039780995,10.2068255,7.753625454
2604,16033,13318.71605,11767.8235,12889.78291
2605,16034,815.4625836,644.1599916,769.4657178
2606,16036,1688.418568,1523.393949,1730.875541
2607,16037,897.767676,589.7044301,855.6849635
2608,16038,1575.081845,1476.347122,1573.596469
2609,16039,390.5808076,255.3232201,399.5240738
2610,16040,2327.291578,2048.298758,2306.454319
2611,16041,1854.382988,1846.674339,1969.967701
2612,16042,2557.453906,2288.591752,2514.296777
2613,16043,2179.628507,1945.154567,2152.077796
2614,16045,2686.997462,2239.865595,2624.668995
2615,16048,1318.217365,1171.019606,1329.838255
2616,16049,2234.999597,2014.669175,2235.265343
2617,16050,776.4094009,672.849503,806.8144274
2618,16053,3095.249522,2787.06684,3088.12312
2619,16054,1791.877019,1475.220795,1770.603481
2620,16057,3545.8032,3173.740142,3492.221643
2621,16059,3525.114811,3047.363342,3442.292873
2622,16060,253.5285418,191.8645714,254.7677508
2623,16062,2878.741976,2611.234329,2866.826478
2624,16065,72.02623411,73.89117323,67.75109521
2625,16066,4960.251143,4657.735168,4799.572268
2626,16067,8.779518921,7.225888147,7.970139888
2627,16070,2967.987454,3053.22412,3004.005948
2628,16071,1050.711637,970.0385242,1078.739158
2629,16072,1762.841218,1359.448975,1832.415984
2630,16075,111.4689867,88.6011192,109.5668893
2631,16076,5447.16536,4945.984177,5235.468217
2632,16078,365.9188031,309.1928743,402.0167299
2633,16079,5866.733052,5799.868844,5671.821169
2634,16080,937.5761054,825.8443978,932.2461503
2635,16081,3954.304017,3506.406423,3930.297116
2636,16083,2341.525362,2090.506323,2376.434205
2637,16085,2353.236546,2096.137461,2319.328087
2638,16086,2525.331035,2214.002834,2491.17632
2639,16087,681.5659098,402.830502,654.0231782
2640,16088,178.7437816,149.9460383,186.5589418
2641,16089,363.3479965,273.0186832,394.7091203
2642,16091,895.535387,893.1358064,970.4791859
2643,16092,1536.765494,1315.902606,1515.735797
2644,16094,3595.188448,3198.782813,3528.887022
2645,16096,995.2551509,761.1287062,1011.415426
2646,16098,3861.1953,3255.579688,3767.910407
2647,16099,1774.824057,1577.696897,1763.055964
2648,16101,2791.026708,2532.838031,2782.125913
2649,16102,3491.311391,3387.478485,3525.747273
2650,16103,5762.162105,5103.484994,5627.089925
2651,16104,1940.418579,1704.526808,1918.460422
2652,16105,1511.848335,1124.096613,1501.816108
2653,16107,7272.573068,6674.089954,7015.466181
2654,16108,2046.986396,1790.742401,2037.982728
2655,16109,780.6049889,637.1333082,798.3466744
2656,16110,1689.272062,1552.959457,1727.621221
2657,16112,878.274596,768.2506305,885.2754662
2658,16115,3050.165078,2725.02568,2996.636186
2659,16117,776.3877282,667.1164508,812.5640826
2660,16119,1714.486051,1555.282929,1709.858178
2661,16120,1404.451666,1364.414271,1531.416319
2662,16121,1663.269483,1501.757256,1680.6018
2663,16122,1732.328342,1534.560936,1720.938039
2664,16124,885.4578916,566.2566518,857.3176285
2665,16125,38.79633861,21.43393979,33.38749983
2666,16126,12086.85755,10696.92003,11875.61539
2667,16127,618.6081546,614.064649,679.1053443
2668,16128,3579.719907,3194.952758,3528.888953
2669,16129,451.3194357,333.6906763,453.4227364
2670,16130,400.572427,249.2237479,388.3870233
2671,16131,7034.989626,6199.620547,6944.362136
2672,16132,259.5853213,171.1363003,276.0330005
2673,16133,22744.43943,19995.92303,22015.94392
2674,16134,1833.830922,1656.389236,1825.741921
2675,16135,615.188508,523.6361816,674.8716092
2676,16136,1023.641182,925.9957223,1037.332647
2677,16138,424.5806406,278.6290671,418.3958892
2678,16139,993.8146455,917.4106967,1009.619822
2679,16140,1469.133711,1344.959971,1497.353893
2680,16141,947.8237018,906.9252172,1033.853609
2681,16143,4353.095499,3887.840234,4278.483173
2682,16145,6830.865902,6025.06035,6632.280426
2683,16146,1230.200269,1049.012868,1248.779381
2684,16147,1709.239354,1453.23079,1710.300089
2685,16148,553.5965563,434.9207964,579.6059001
2686,16149,902.3071851,860.025271,940.0729402
2687,16150,4000.642691,3499.705272,3909.88098
2688,16153,4273.018612,3732.177116,4172.906142
2689,16155,194.907749,136.8324502,182.3030527
2690,16156,5351.49439,4744.547503,5233.72237
2691,16157,3961.537123,3809.992306,3811.913987
2692,16158,3.084425774,2.008496572,2.707754839
2693,16159,874.0730822,633.4394246,872.6484383
2694,16160,2048.845053,2354.633089,2031.802364
2695,16161,12214.6858,10781.83554,11873.47886
2696,16163,836.5148869,492.6494428,760.843769
2697,16164,5256.53651,5152.368646,4960.501901
2698,16166,326.8283162,213.1056321,336.8274287
2699,16167,429.6316183,244.1648612,412.0858556
2700,16168,9703.40753,8527.285005,9429.331586
2701,16169,6304.212199,6020.050521,6073.057274
2702,16170,6443.40282,5508.283241,6237.52088
2703,16172,2402.638721,2075.917573,2376.234843
2704,16173,5285.443102,4970.301615,5013.458602
2705,16174,2184.5162,1837.553008,2162.962825
2706,16175,1968.515159,1704.511525,1952.413619
2707,16176,163.4812391,102.6975702,148.3600585
2708,16177,2177.663449,1914.66886,2143.263218
2709,16178,664.7883309,617.221313,725.340199
2710,16180,13266.99448,10748.50625,12687.02514
2711,16182,8324.442641,7261.165787,8221.731827
2712,16183,1354.477182,1231.285378,1377.688752
2713,16184,3009.629416,2785.285332,2897.473342
2714,16185,880.6691785,838.472088,921.893204
2715,16186,7895.867479,6943.03785,7702.137651
2716,16187,11545.2907,10294.27011,11055.26798
2717,16188,1929.089298,1736.014035,1918.205928
2718,16189,1797.135755,1806.849258,1875.205238
2719,16190,2412.652326,2160.722263,2403.483846
2720,16191,13358.96455,11837.31595,13040.88726
2721,16193,659.8957752,569.4744673,720.592003
2722,16197,27.27888008,15.99331345,23.79452677
2723,16198,774.892752,746.9399801,845.6320154
2724,16199,141.3153012,85.13312014,126.8210142
2725,16200,4062.308135,3665.963897,4029.010945
2726,16201,2886.80055,2636.508576,2876.558395
2727,16202,580.898164,307.936132,525.3431325
2728,16203,1535.431075,1362.203786,1523.193011
2729,16204,908.9359476,848.8145194,934.8786156
2730,16205,2182.200534,1963.975038,2171.939341
2731,16206,2642.00335,2310.264046,2596.186041
2732,16208,3226.348753,2855.911902,3185.562613
2733,16209,3767.894631,3230.668346,3696.515518
2734,16210,32761.34588,29020.09128,31969.32868
2735,16211,1462.813409,1319.298365,1489.750535
2736,16212,1265.365272,1165.120415,1283.545198
2737,16214,1482.015323,1249.095964,1501.275122
2738,16217,224.9963728,280.0537326,227.0580598
2739,16218,5040.847902,4437.6864,4914.542085
2740,16221,2885.836638,2558.780523,2830.458979
2741,16222,639.9142275,527.9708084,703.4931029
2742,16223,366.6109429,345.5280568,395.3225585
2743,16224,2244.360537,2025.706491,2248.561488
2744,16225,2937.210676,2566.527217,2871.715182
2745,16226,788.1284487,631.9681742,773.6596676
2746,16227,890.7874344,664.1835733,867.630972
2747,16228,145.0270009,170.4394263,148.5764332
2748,16229,2650.09501,2318.795075,2643.005206
2749,16230,810.087646,821.1577158,882.2017455
2750,16231,539.4833703,349.3321722,530.1349526
